id	comm_id
5795	50
5796	47
5797	31
5798	41
5799	31
5800	43
5801	63
5802	0
5803	65
5804	46
5805	18
5806	41
5807	40
5808	50
5809	45
5810	20
5811	28
5812	23
5813	18
5814	44
5815	59
5816	24
5817	19
5818	46
5819	8
5820	44
5821	51
5822	1
5823	22
5824	26
5825	41
5826	32
5827	0
5828	25
5829	34
5830	32
5831	51
5832	63
5833	12
5834	37
5835	35
5836	1
5837	8
5838	18
5839	26
5840	60
5841	24
5842	24
5843	20
5844	1
5845	17
5846	31
5847	59
5848	7
5849	14
5850	60
5851	21
5852	17
5853	32
5854	34
5855	64
5856	56
5857	47
5858	15
5859	0
5860	5
5861	46
5862	2
5863	24
5864	50
5865	2
5866	30
5867	49
5868	28
5869	43
5870	16
5871	1
5872	61
5873	37
5874	18
5875	39
5876	2
5877	9
5878	58
5879	38
5880	45
5881	8
5882	28
5883	31
5884	62
5885	47
5886	33
5887	21
5888	62
5889	22
5890	24
5891	50
5892	8
5893	62
5894	18
5895	27
5896	19
5897	23
5898	3
5899	27
5900	44
5901	51
5902	5
5903	60
5904	32
5905	1
5906	5
5907	7
5908	41
5909	14
5910	8
5911	9
5912	38
5913	41
5914	60
5915	53
5916	35
5917	11
5918	53
5919	29
5920	6
5921	51
5922	6
5923	46
5924	29
5925	41
5926	60
5927	9
5928	45
5929	12
5930	52
5931	34
5932	11
5933	2
5934	7
5935	55
5936	49
5937	16
5938	22
5939	40
5940	1
5941	34
5942	44
5943	14
5944	7
5945	26
5946	56
5947	14
5948	15
5949	16
5950	35
5951	12
5952	36
5953	26
5954	38
5955	41
5956	65
5957	50
5958	36
5959	48
5960	43
5961	32
5962	64
5963	30
5964	56
5965	32
5966	38
5967	7
5968	56
5969	19
5970	17
5971	20
5972	52
5973	53
5974	60
5975	40
5976	1
5977	19
5978	45
5979	51
5980	61
5981	35
5982	61
5983	53
5984	46
5985	35
5986	0
5987	61
5988	12
5989	43
5990	17
5991	3
5992	32
5993	20
5994	44
5995	11
5996	7
5997	56
5998	8
5999	63
6000	56
6001	14
6002	19
6003	63
6004	48
6005	42
6006	30
6007	17
6008	45
6009	40
6010	43
6011	23
6012	42
6013	49
6014	64
6015	15
6016	25
6017	32
6018	51
6019	54
6020	9
6021	4
6022	10
6023	2
6024	32
6025	61
6026	41
6027	18
6028	27
6029	34
6030	9
6031	44
6032	8
6033	52
6034	13
6035	51
6036	11
6037	7
6038	59
6039	60
6040	2
6041	57
6042	2
6043	49
6044	30
6045	16
6046	28
6047	64
6048	1
6049	33
6050	7
6051	29
6052	39
6053	0
6054	63
6055	44
6056	10
6057	22
6058	26
6059	0
6060	49
6061	48
6062	60
6063	29
6064	15
6065	64
6066	50
6067	28
6068	8
6069	10
6070	4
6071	11
6072	16
6073	58
6074	40
6075	38
6076	32
6077	26
6078	34
6079	45
6080	8
6081	4
6082	51
6083	36
6084	35
6085	34
6086	41
6087	17
6088	40
6089	30
6090	62
6091	41
6092	18
6093	58
6094	36
6095	28
6096	2
6097	50
6098	63
6099	3
6100	7
6101	26
6102	62
6103	8
6104	2
6105	20
6106	31
6107	12
6108	61
6109	35
6110	0
6111	32
6112	47
6113	24
6114	30
6115	43
6116	33
6117	25
6118	13
6119	49
6120	60
6121	36
6122	18
6123	35
6124	29
6125	14
6126	43
6127	27
6128	16
6129	6
6130	16
6131	7
6132	3
6133	44
6134	61
6135	33
6136	46
6137	59
6138	23
6139	49
6140	39
6141	33
6142	28
6143	16
6144	50
6145	51
6146	50
6147	17
6148	9
6149	54
6150	15
6151	26
6152	59
6153	33
6154	37
6155	21
6156	4
6157	8
6158	25
6159	2
6160	60
6161	0
6162	24
6163	21
6164	42
6165	7
6166	2
6167	61
6168	35
6169	41
6170	61
6171	9
6172	32
6173	16
6174	8
6175	55
6176	48
6177	1
6178	7
6179	65
6180	18
6181	17
6182	65
6183	39
6184	28
6185	42
6186	59
6187	46
6188	28
6189	29
6190	65
6191	10
6192	39
6193	32
6194	24
6195	29
6196	24
6197	63
6198	6
6199	0
6200	25
6201	2
6202	41
6203	35
6204	29
6205	32
6206	42
6207	21
6208	17
6209	46
6210	35
6211	9
6212	34
6213	41
6214	2
6215	62
6216	46
6217	19
6218	33
6219	58
6220	24
6221	59
6222	57
6223	16
6224	49
6225	31
6226	8
6227	41
6228	34
6229	30
6230	59
6231	17
6232	17
6233	10
6234	11
6235	0
6236	24
6237	0
6238	43
6239	64
6240	16
6241	50
6242	55
6243	35
6244	27
6245	30
6246	48
6247	27
6248	19
6249	65
6250	25
6251	7
6252	29
6253	12
6254	42
6255	56
6256	36
6257	0
6258	9
6259	60
6260	31
6261	8
6262	60
6263	21
6264	17
6265	55
6266	38
6267	39
6268	12
6269	23
6270	12
6271	24
6272	14
6273	50
6274	47
6275	9
6276	16
6277	8
6278	5
6279	61
6280	56
6281	61
6282	54
6283	1
6284	41
6285	0
6286	6
6287	23
6288	41
6289	26
6290	12
6291	35
6292	47
6293	41
6294	48
6295	34
6296	19
6297	15
6298	6
6299	20
6300	30
6301	31
6302	26
6303	52
6304	61
6305	35
6306	57
6307	3
6308	1
6309	50
6310	12
6311	49
6312	64
6313	22
6314	47
6315	44
6316	65
6317	39
6318	54
6319	59
6320	53
6321	31
6322	32
6323	48
6324	12
6325	5
6326	8
6327	19
6328	0
6329	60
6330	12
6331	36
6332	3
6333	61
6334	42
6335	29
6336	58
6337	25
6338	20
6339	12
6340	59
6341	52
6342	6
6343	52
6344	50
6345	34
6346	11
6347	43
6348	15
6349	9
6350	29
6351	47
6352	18
6353	38
6354	28
6355	21
6356	6
6357	12
6358	57
6359	29
6360	61
6361	14
6362	49
6363	36
6364	37
6365	19
6366	24
6367	2
6368	55
6369	59
6370	36
6371	52
6372	2
6373	33
6374	24
6375	9
6376	53
6377	56
6378	20
6379	9
6380	46
6381	31
6382	60
6383	59
6384	35
6385	65
6386	20
6387	18
6388	38
6389	22
6390	51
6391	58
6392	19
6393	49
6394	58
6395	43
6396	26
6397	20
6398	17
6399	39
6400	5
6401	59
6402	34
6403	25
6404	61
6405	59
6406	40
6407	19
6408	43
6409	25
6410	13
6411	59
6412	34
6413	53
6414	54
6415	57
6416	60
6417	15
6418	54
6419	9
6420	26
6421	35
6422	61
6423	14
6424	2
6425	9
6426	57
6427	29
6428	56
6429	28
6430	17
6431	44
6432	40
6433	37
6434	6
6435	31
6436	5
6437	24
6438	57
6439	8
6440	24
6441	45
6442	54
6443	59
6444	28
6445	32
6446	46
6447	59
6448	34
6449	12
6450	5
6451	3
6452	33
6453	14
6454	13
6455	0
6456	35
6457	36
6458	18
6459	29
6460	53
6461	10
6462	19
6463	44
6464	10
6465	16
6466	40
6467	8
6468	40
6469	53
6470	27
6471	35
6472	64
6473	23
6474	61
6475	51
6476	57
6477	40
6478	5
6479	5
6480	3
6481	60
6482	65
6483	50
6484	11
6485	33
6486	38
6487	49
6488	53
6489	27
6490	25
6491	51
6492	51
6493	17
6494	48
6495	45
6496	14
6497	9
6498	41
6499	18
6500	13
6501	16
6502	46
6503	38
6504	32
6505	32
6506	34
6507	49
6508	41
6509	25
6510	57
6511	28
6512	34
6513	19
6514	5
6515	34
6516	19
6517	54
6518	5
6519	44
6520	8
6521	62
6522	47
6523	28
6524	35
6525	50
6526	15
6527	60
6528	35
6529	18
6530	24
6531	36
6532	25
6533	26
6534	40
6535	36
6536	65
6537	20
6538	10
6539	17
6540	51
6541	52
6542	10
6543	54
6544	49
6545	63
6546	6
6547	10
6548	64
6549	62
6550	12
6551	30
6552	47
6553	51
6554	46
6555	51
6556	52
6557	1
6558	54
6559	15
6560	0
6561	1
6562	13
6563	6
6564	47
6565	53
6566	40
6567	50
6568	18
6569	62
6570	33
6571	63
6572	55
6573	34
6574	25
6575	6
6576	13
6577	13
6578	16
6579	63
6580	43
6581	40
6582	24
6583	44
6584	59
6585	39
6586	46
6587	21
6588	2
6589	30
6590	63
6591	32
6592	43
6593	43
6594	54
6595	35
6596	57
6597	30
6598	62
6599	53
6600	41
6601	25
6602	36
6603	59
6604	59
6605	1
6606	25
6607	62
6608	58
6609	40
6610	26
6611	60
6612	26
6613	22
6614	20
6615	53
6616	3
6617	10
6618	56
6619	55
6620	55
6621	59
6622	37
6623	13
6624	34
6625	50
6626	45
6627	44
6628	65
6629	6
6630	54
6631	60
6632	21
6633	50
6634	1
6635	6
6636	27
6637	16
6638	49
6639	54
6640	16
6641	23
6642	1
6643	35
6644	36
6645	4
6646	36
6647	36
6648	42
6649	53
6650	50
6651	15
6652	25
6653	56
6654	32
6655	39
6656	42
6657	53
6658	4
6659	7
6660	4
6661	11
6662	2
6663	46
6664	14
6665	24
6666	22
6667	36
6668	23
6669	43
6670	16
6671	4
6672	27
6673	22
6674	24
6675	19
6676	6
6677	2
6678	26
6679	6
6680	47
6681	51
6682	16
6683	59
6684	60
6685	49
6686	47
6687	5
6688	14
6689	47
6690	50
6691	17
6692	37
6693	50
6694	48
6695	58
6696	51
6697	18
6698	5
6699	5
6700	16
6701	23
6702	65
6703	35
6704	45
6705	31
6706	53
6707	53
6708	0
6709	56
6710	29
6711	14
6712	12
6713	57
6714	39
6715	14
6716	47
6717	14
6718	52
6719	16
6720	8
6721	16
6722	26
6723	47
6724	12
6725	31
6726	35
6727	24
6728	61
6729	55
6730	5
6731	17
6732	61
6733	9
6734	39
6735	44
6736	43
6737	4
6738	40
6739	26
6740	0
6741	18
6742	57
6743	46
6744	29
6745	13
6746	8
6747	56
6748	45
6749	7
6750	48
6751	25
6752	27
6753	20
6754	40
6755	52
6756	62
6757	54
6758	10
6759	19
6760	29
6761	29
6762	36
6763	20
6764	23
6765	34
6766	62
6767	58
6768	57
6769	7
6770	62
6771	10
6772	0
6773	31
6774	43
6775	6
6776	2
6777	58
6778	47
6779	4
6780	61
6781	5
6782	35
6783	59
6784	25
6785	46
6786	23
6787	37
6788	42
6789	52
6790	30
6791	5
6792	21
6793	17
6794	12
6795	61
6796	28
6797	60
6798	36
6799	26
6800	9
6801	41
6802	48
6803	29
6804	65
6805	14
6806	1
6807	59
6808	7
6809	34
6810	30
6811	34
6812	25
6813	34
6814	38
6815	44
6816	50
6817	8
6818	65
6819	34
6820	42
6821	8
6822	24
6823	61
6824	41
6825	37
6826	8
6827	4
6828	8
6829	17
6830	57
6831	57
6832	36
6833	56
6834	26
6835	36
6836	35
6837	22
6838	29
6839	7
6840	33
6841	7
6842	33
6843	44
6844	6
6845	16
6846	28
6847	35
6848	25
6849	11
6850	60
6851	18
6852	2
6853	28
6854	53
6855	13
6856	0
6857	4
6858	36
6859	28
6860	61
6861	44
6862	34
6863	47
6864	23
6865	61
6866	8
6867	0
6868	63
6869	0
6870	37
6871	28
6872	45
6873	49
6874	52
6875	19
6876	59
6877	50
6878	12
6879	36
6880	7
6881	7
6882	21
6883	34
6884	2
6885	17
6886	15
6887	7
6888	61
6889	62
6890	3
6891	52
6892	57
6893	25
6894	48
6895	56
6896	23
6897	28
6898	15
6899	65
6900	20
6901	27
6902	1
6903	13
6904	49
6905	14
6906	1
6907	4
6908	28
6909	57
6910	13
6911	32
6912	6
6913	20
6914	54
6915	20
6916	51
6917	65
6918	31
6919	24
6920	28
6921	12
6922	60
6923	35
6924	41
6925	6
6926	18
6927	54
6928	21
6929	48
6930	27
6931	19
6932	22
6933	18
6934	65
6935	7
6936	3
6937	8
6938	29
6939	45
6940	25
6941	39
6942	32
6943	39
6944	55
6945	65
6946	63
6947	46
6948	39
6949	35
6950	49
6951	26
6952	26
6953	30
6954	38
6955	39
6956	13
6957	57
6958	49
6959	3
6960	30
6961	18
6962	27
6963	49
6964	8
6965	4
6966	4
6967	44
6968	4
6969	53
6970	6
6971	20
6972	58
6973	4
6974	61
6975	23
6976	4
6977	60
6978	9
6979	39
6980	35
6981	13
6982	42
6983	0
6984	26
6985	15
6986	41
6987	39
6988	2
6989	6
6990	42
6991	32
6992	42
6993	11
6994	40
6995	36
6996	57
6997	15
6998	62
6999	13
7000	50
7001	55
7002	43
7003	61
7004	21
7005	12
7006	27
7007	43
7008	40
7009	17
7010	65
7011	20
7012	25
7013	34
7014	58
7015	27
7016	16
7017	42
7018	40
7019	1
7020	21
7021	6
7022	53
7023	31
7024	47
7025	45
7026	30
7027	35
7028	26
7029	21
7030	33
7031	39
7032	36
7033	4
7034	54
7035	0
7036	27
7037	48
7038	6
7039	57
7040	48
7041	46
7042	22
7043	52
7044	29
7045	4
7046	34
7047	3
7048	19
7049	29
7050	50
7051	51
7052	60
7053	31
7054	39
7055	0
7056	13
7057	21
7058	27
7059	55
7060	63
7061	58
7062	26
7063	61
7064	44
7065	37
7066	57
7067	26
7068	29
7069	8
7070	27
7071	49
7072	0
7073	8
7074	48
7075	9
7076	9
7077	13
7078	64
7079	56
7080	3
7081	21
7082	41
7083	20
7084	49
7085	50
7086	42
7087	1
7088	64
7089	13
7090	22
7091	53
7092	22
7093	1
7094	38
7095	19
7096	6
7097	1
7098	2
7099	6
7100	4
7101	12
7102	20
7103	52
7104	59
7105	4
7106	3
7107	41
7108	3
7109	40
7110	22
7111	58
7112	12
7113	41
7114	51
7115	35
7116	59
7117	28
7118	57
7119	10
7120	57
7121	56
7122	5
7123	36
7124	8
7125	61
7126	0
7127	57
7128	2
7129	14
7130	22
7131	10
7132	55
7133	18
7134	29
7135	52
7136	12
7137	63
7138	15
7139	5
7140	46
7141	1
7142	25
7143	41
7144	2
7145	10
7146	12
7147	40
7148	29
7149	48
7150	34
7151	63
7152	33
7153	43
7154	27
7155	45
7156	37
7157	27
7158	32
7159	18
7160	22
7161	1
7162	35
7163	5
7164	17
7165	45
7166	27
7167	12
7168	12
7169	57
7170	62
7171	47
7172	7
7173	24
7174	20
7175	16
7176	33
7177	10
7178	33
7179	3
7180	9
7181	62
7182	64
7183	5
7184	4
7185	37
7186	41
7187	35
7188	1
7189	50
7190	51
7191	35
7192	54
7193	65
7194	20
7195	52
7196	43
7197	26
7198	60
7199	33
7200	51
7201	33
7202	23
7203	0
7204	15
7205	48
7206	16
7207	31
7208	2
7209	22
7210	37
7211	4
7212	8
7213	1
7214	8
7215	16
7216	56
7217	54
7218	27
7219	54
7220	28
7221	42
7222	35
7223	21
7224	31
7225	43
7226	0
7227	52
7228	49
7229	3
7230	29
7231	24
7232	53
7233	60
7234	16
7235	56
7236	34
7237	34
7238	61
7239	29
7240	28
7241	42
7242	53
7243	42
7244	57
7245	12
7246	33
7247	43
7248	49
7249	38
7250	63
7251	13
7252	35
7253	34
7254	56
7255	50
7256	39
7257	15
7258	46
7259	9
7260	10
7261	37
7262	13
7263	33
7264	1
7265	47
7266	55
7267	11
7268	6
7269	24
7270	2
7271	6
7272	54
7273	45
7274	60
7275	40
7276	62
7277	34
7278	37
7279	12
7280	1
7281	15
7282	49
7283	45
7284	26
7285	34
7286	53
7287	29
7288	5
7289	5
7290	36
7291	54
7292	24
7293	24
7294	61
7295	27
7296	62
7297	61
7298	4
7299	33
7300	62
7301	6
7302	25
7303	65
7304	55
7305	15
7306	23
7307	46
7308	59
7309	55
7310	44
7311	37
7312	14
7313	51
7314	62
7315	20
7316	45
7317	37
7318	61
7319	43
7320	42
7321	35
7322	9
7323	52
7324	43
7325	42
7326	52
7327	65
7328	13
7329	12
7330	49
7331	1
7332	41
7333	36
7334	55
7335	33
7336	41
7337	14
7338	14
7339	58
7340	11
7341	23
7342	59
7343	22
7344	46
7345	30
7346	40
7347	27
7348	34
7349	22
7350	33
7351	18
7352	25
7353	33
7354	65
7355	55
7356	19
7357	6
7358	10
7359	11
7360	55
7361	22
7362	49
7363	14
7364	45
7365	45
7366	2
7367	62
7368	33
7369	1
7370	19
7371	53
7372	49
7373	54
7374	40
7375	56
7376	0
7377	63
7378	5
7379	10
7380	0
7381	49
7382	47
7383	58
7384	16
7385	56
7386	28
7387	45
7388	26
7389	32
7390	25
7391	53
7392	29
7393	40
7394	58
7395	2
7396	2
7397	33
7398	11
7399	17
7400	18
7401	53
7402	62
7403	26
7404	57
7405	52
7406	59
7407	53
7408	32
7409	28
7410	47
7411	20
7412	25
7413	23
7414	6
7415	35
7416	52
7417	37
7418	29
7419	54
7420	62
7421	0
7422	26
7423	38
7424	4
7425	30
7426	28
7427	43
7428	9
7429	48
7430	44
7431	34
7432	48
7433	1
7434	27
7435	13
7436	8
7437	50
7438	37
7439	60
7440	46
7441	63
7442	4
7443	46
7444	8
7445	4
7446	43
7447	61
7448	59
7449	61
7450	32
7451	24
7452	43
7453	2
7454	8
7455	61
7456	0
7457	11
7458	55
7459	11
7460	23
7461	6
7462	19
7463	40
7464	31
7465	60
7466	34
7467	19
7468	65
7469	65
7470	27
7471	54
7472	33
7473	13
7474	22
7475	46
7476	57
7477	38
7478	2
7479	58
7480	11
7481	50
7482	47
7483	1
7484	4
7485	54
7486	38
7487	46
7488	50
7489	57
7490	55
7491	25
7492	60
7493	19
7494	40
7495	56
7496	24
7497	0
7498	58
7499	16
7500	56
7501	1
7502	15
7503	50
7504	48
7505	16
7506	64
7507	1
7508	47
7509	22
7510	50
7511	59
7512	24
7513	52
7514	10
7515	8
7516	2
7517	4
7518	54
7519	20
7520	56
7521	31
7522	29
7523	17
7524	3
7525	12
7526	54
7527	42
7528	51
7529	0
7530	62
7531	27
7532	20
7533	61
7534	54
7535	27
7536	17
7537	12
7538	56
7539	43
7540	1
7541	50
7542	64
7543	1
7544	20
7545	43
7546	22
7547	22
7548	22
7549	47
7550	52
7551	39
7552	34
7553	58
7554	52
7555	47
7556	24
7557	20
7558	10
7559	33
7560	41
7561	45
7562	34
7563	49
7564	20
7565	54
7566	50
7567	53
7568	33
7569	38
7570	16
7571	37
7572	42
7573	48
7574	45
7575	54
7576	19
7577	55
7578	56
7579	46
7580	1
7581	51
7582	41
7583	44
7584	42
7585	32
7586	8
7587	14
7588	34
7589	4
7590	2
7591	23
7592	24
7593	4
7594	8
7595	1
7596	19
7597	62
7598	15
7599	30
7600	59
7601	61
7602	39
7603	12
7604	25
7605	35
7606	0
7607	18
7608	55
7609	31
7610	18
7611	46
7612	43
7613	8
7614	63
7615	18
7616	4
7617	13
7618	31
7619	58
7620	56
7621	30
7622	60
7623	54
7624	25
7625	33
7626	23
7627	61
7628	3
7629	58
7630	41
7631	6
7632	14
7633	48
7634	6
7635	63
7636	45
7637	48
7638	37
7639	60
7640	34
7641	11
7642	64
7643	57
7644	0
7645	5
7646	41
7647	15
7648	24
7649	62
7650	57
7651	7
7652	48
7653	41
7654	27
7655	63
7656	24
7657	8
7658	36
7659	27
7660	54
7661	2
7662	65
7663	35
7664	18
7665	4
7666	42
7667	1
7668	62
7669	14
7670	1
7671	49
7672	43
7673	39
7674	25
7675	0
7676	60
7677	58
7678	18
7679	11
7680	32
7681	7
7682	10
7683	21
7684	41
7685	13
7686	53
7687	23
7688	25
7689	45
7690	14
7691	39
7692	53
7693	54
7694	34
7695	60
7696	6
7697	23
7698	38
7699	12
7700	14
7701	28
7702	23
7703	9
7704	15
7705	57
7706	24
7707	10
7708	18
7709	61
7710	28
7711	41
7712	4
7713	62
7714	50
7715	21
7716	39
7717	6
7718	34
7719	16
7720	44
7721	0
7722	33
7723	36
7724	12
7725	25
7726	5
7727	11
7728	44
7729	19
7730	28
7731	16
7732	52
7733	56
7734	29
7735	58
7736	31
7737	44
7738	5
7739	24
7740	11
7741	0
7742	19
7743	37
7744	19
7745	10
7746	34
7747	43
7748	64
7749	40
7750	49
7751	11
7752	40
7753	54
7754	51
7755	42
7756	6
7757	45
7758	61
7759	16
7760	27
7761	64
7762	62
7763	65
7764	12
7765	34
7766	43
7767	27
7768	25
7769	34
7770	19
7771	21
7772	41
7773	29
7774	22
7775	3
7776	62
7777	5
7778	8
7779	38
7780	61
7781	30
7782	40
7783	1
7784	8
7785	22
7786	12
7787	18
7788	13
7789	56
7790	13
7791	42
7792	39
7793	52
7794	64
7795	38
7796	33
7797	51
7798	29
7799	28
7800	37
7801	14
7802	4
7803	6
7804	18
7805	9
7806	34
7807	20
7808	57
7809	47
7810	45
7811	37
7812	22
7813	57
7814	23
7815	44
7816	0
7817	1
7818	28
7819	32
7820	42
7821	65
7822	49
7823	65
7824	34
7825	57
7826	49
7827	22
7828	59
7829	8
7830	7
7831	63
7832	37
7833	49
7834	31
7835	11
7836	37
7837	10
7838	0
7839	39
7840	64
7841	8
7842	45
7843	54
7844	39
7845	27
7846	49
7847	61
7848	31
7849	59
7850	50
7851	28
7852	59
7853	56
7854	29
7855	11
7856	31
7857	58
7858	52
7859	33
7860	52
7861	0
7862	14
7863	22
7864	38
7865	8
7866	46
7867	25
7868	43
7869	19
7870	38
7871	4
7872	3
7873	34
7874	27
7875	64
7876	63
7877	54
7878	14
7879	56
7880	46
7881	34
7882	62
7883	58
7884	22
7885	21
7886	8
7887	24
7888	23
7889	12
7890	32
7891	5
7892	62
7893	36
7894	17
7895	46
7896	26
7897	10
7898	54
7899	46
7900	6
7901	27
7902	32
7903	50
7904	47
7905	42
7906	63
7907	54
7908	57
7909	60
7910	34
7911	20
7912	6
7913	33
7914	40
7915	45
7916	39
7917	19
7918	1
7919	32
7920	5
7921	29
7922	49
7923	60
7924	22
7925	47
7926	44
7927	32
7928	33
7929	65
7930	2
7931	41
7932	25
7933	6
7934	39
7935	64
7936	57
7937	29
7938	34
7939	50
7940	23
7941	40
7942	13
7943	64
7944	1
7945	4
7946	23
7947	49
7948	43
7949	26
7950	17
7951	58
7952	60
7953	38
7954	46
7955	63
7956	57
7957	7
7958	36
7959	35
7960	26
7961	39
7962	45
7963	14
7964	55
7965	17
7966	25
7967	15
7968	27
7969	47
7970	65
7971	51
7972	32
7973	22
7974	63
7975	3
7976	25
7977	55
7978	59
7979	38
7980	57
7981	12
7982	34
7983	52
7984	57
7985	52
7986	37
7987	30
7988	20
7989	3
7990	30
7991	12
7992	45
7993	18
7994	39
7995	10
7996	4
7997	35
7998	11
7999	13
8000	0
8001	15
8002	40
8003	20
8004	63
8005	34
8006	52
8007	33
8008	28
8009	17
8010	5
8011	12
8012	57
8013	53
8014	7
8015	47
8016	14
8017	21
8018	56
8019	29
8020	65
8021	27
8022	60
8023	37
8024	38
8025	29
8026	11
8027	5
8028	46
8029	7
8030	24
8031	11
8032	3
8033	31
8034	37
8035	42
8036	24
8037	36
8038	1
8039	20
8040	31
8041	57
8042	15
8043	30
8044	35
8045	30
8046	8
8047	40
8048	14
8049	46
8050	40
8051	52
8052	40
8053	27
8054	31
8055	33
8056	36
8057	52
8058	37
8059	39
8060	26
8061	0
8062	50
8063	34
8064	47
8065	55
8066	56
8067	40
8068	4
8069	4
8070	56
8071	48
8072	27
8073	61
8074	45
8075	43
8076	47
8077	12
8078	20
8079	12
8080	29
8081	53
8082	60
8083	44
8084	22
8085	27
8086	44
8087	5
8088	32
8089	60
8090	57
8091	37
8092	0
8093	41
8094	21
8095	29
8096	10
8097	46
8098	23
8099	33
8100	10
8101	51
8102	22
8103	33
8104	40
8105	40
8106	55
8107	51
8108	25
8109	7
8110	9
8111	26
8112	38
8113	55
8114	35
8115	24
8116	47
8117	35
8118	1
8119	18
8120	5
8121	50
8122	4
8123	5
8124	58
8125	19
8126	42
8127	0
8128	12
8129	55
8130	55
8131	61
8132	33
8133	35
8134	13
8135	19
8136	14
8137	3
8138	48
8139	11
8140	22
8141	15
8142	54
8143	64
8144	2
8145	40
8146	46
8147	48
8148	49
8149	2
8150	18
8151	61
8152	6
8153	61
8154	11
8155	10
8156	52
8157	45
8158	38
8159	23
8160	15
8161	34
8162	5
8163	16
8164	65
8165	44
8166	54
8167	8
8168	5
8169	18
8170	47
8171	19
8172	43
8173	29
8174	55
8175	37
8176	13
8177	62
8178	15
8179	48
8180	58
8181	32
8182	36
8183	19
8184	14
8185	34
8186	6
8187	45
8188	51
8189	28
8190	32
8191	6
8192	55
8193	17
8194	55
8195	21
8196	1
8197	10
8198	53
8199	17
8200	45
8201	38
8202	0
8203	15
8204	9
8205	46
8206	41
8207	64
8208	18
8209	10
8210	24
8211	27
8212	52
8213	57
8214	20
8215	44
8216	27
8217	20
8218	0
8219	33
8220	60
8221	25
8222	43
8223	42
8224	25
8225	65
8226	63
8227	21
8228	34
8229	54
8230	23
8231	46
8232	14
8233	31
8234	12
8235	13
8236	25
8237	46
8238	8
8239	50
8240	46
8241	56
8242	53
8243	45
8244	39
8245	14
8246	43
8247	64
8248	3
8249	28
8250	14
8251	31
8252	7
8253	28
8254	60
8255	43
8256	17
8257	56
8258	5
8259	1
8260	26
8261	16
8262	20
8263	41
8264	61
8265	64
8266	41
8267	3
8268	24
8269	43
8270	65
8271	32
8272	54
8273	13
8274	44
8275	64
8276	38
8277	58
8278	0
8279	9
8280	42
8281	4
8282	41
8283	51
8284	4
8285	0
8286	51
8287	23
8288	40
8289	58
8290	14
8291	25
8292	11
8293	34
8294	10
8295	32
8296	62
8297	63
8298	13
8299	57
8300	60
8301	13
8302	13
8303	43
8304	6
8305	0
8306	22
8307	44
8308	30
8309	20
8310	8
8311	16
8312	57
8313	24
8314	59
8315	33
8316	9
8317	7
8318	5
8319	45
8320	53
8321	25
8322	46
8323	20
8324	28
8325	58
8326	59
8327	13
8328	22
8329	6
8330	12
8331	31
8332	62
8333	11
8334	64
8335	29
8336	63
8337	61
8338	9
8339	52
8340	61
